Recording timestamp	Computer timestamp	Sensor	Project name	Export date	Participant name	Recording name	Variable1	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration	Recording Fixation filter name	Recording software version	Recording resolution height	Recording resolution width	Recording monitor latency	Average calibration accuracy (mm)	Average calibration precision SD (mm)	Average calibration precision RMS (mm)	Average calibration accuracy (degrees)	Average calibration precision SD (degrees)	Average calibration precision RMS (degrees)	Average calibration accuracy (pixels)	Average calibration precision SD (pixels)	Average calibration precision RMS (pixels)	Average validation accuracy (mm)	Average validation precision SD (mm)	Average validation precision RMS (mm)	Average validation accuracy (degrees)	Average validation precision SD (degrees)	Average validation precision RMS (degrees)	Average validation accuracy (pixels)	Average validation precision SD (pixels)	Average validation precision RMS (pixels)	Eyetracker timestamp	Event	Event value	Event parameters	Row number	Gaze point X	Gaze point Y	Gaze point left X	Gaze point left Y	Gaze point right X	Gaze point right Y	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Pupil diameter left	Pupil diameter right	Pupil diameter filtered	Validity left	Validity right	Eye position left X (DACSmm)	Eye position left Y (DACSmm)	Eye position left Z (DACSmm)	Eye position right X (DACSmm)	Eye position right Y (DACSmm)	Eye position right Z (DACSmm)	Gaze point left X (DACSmm)	Gaze point left Y (DACSmm)	Gaze point right X (DACSmm)	Gaze point right Y (DACSmm)	Gaze point X (MCSnorm)	Gaze point Y (MCSnorm)	Gaze point left X (MCSnorm)	Gaze point left Y (MCSnorm)	Gaze point right X (MCSnorm)	Gaze point right Y (MCSnorm)	Stimulus template name	Eye movement type	Gaze event duration	Eye movement type index	Fixation point X	Fixation point Y	Fixation point X (MCSnorm)	Fixation point Y (MCSnorm)	Mouse position X	Mouse position Y
35966676	75117259664	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1641874699					1680	696	1629	704	1732	689	0.33191	0.47920	-0.81253	0.29294	0.47338	-0.83072	3.318	3.509	3.413	Valid	Valid	282.1	-66.9	555.4	345.7	-60.8	554.5	509.0	260.6	541.2	255.1	0.8752	0.6447	0.8483	0.6516	0.9020	0.6378	Calibration	Fixation	217	62	1674	705	0.8720	0.6527		
35975009	75117267997	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1641883032					1683	699	1628	706	1738	691	0.33134	0.48023	-0.81215	0.29515	0.47396	-0.82961	3.311	3.516	3.417	Valid	Valid	282.1	-66.9	555.3	345.7	-60.9	554.5	508.7	261.5	543.0	255.9	0.8764	0.6468	0.8479	0.6538	0.9050	0.6398	Calibration	Fixation	217	62	1674	705	0.8720	0.6527		
35983343	75117276331	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1641891366					1683	701	1625	705	1741	698	0.33008	0.47986	-0.81289	0.29585	0.47693	-0.82765	3.326	3.516	3.421	Valid	Valid	282.2	-66.9	555.4	345.7	-60.9	554.5	507.7	261.0	544.0	258.6	0.8764	0.6495	0.8461	0.6524	0.9066	0.6466	Calibration	Fixation	217	62	1674	705	0.8720	0.6527		
35991676	75117284664	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1641899699					1686	706	1628	706	1743	706	0.33134	0.48014	-0.81220	0.29635	0.48007	-0.82566	3.332	3.520	3.422	Valid	Valid	282.2	-66.8	555.3	345.7	-60.8	554.5	508.7	261.5	544.8	261.6	0.8779	0.6538	0.8479	0.6536	0.9079	0.6539	Calibration	Fixation	217	62	1674	705	0.8720	0.6527		
36000009	75117292997	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1641908032					1688	708	1631	705	1745	710	0.33288	0.47942	-0.81200	0.29695	0.48162	-0.82454	3.328	3.516	3.425	Valid	Valid	282.2	-66.8	555.3	345.8	-60.9	554.5	509.8	261.1	545.5	263.0	0.8794	0.6551	0.8497	0.6526	0.9091	0.6576	Calibration	Fixation	217	62	1674	705	0.8720	0.6527		
36008343	75117301331	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1641916366					1687	711	1629	712	1745	710	0.33137	0.48238	-0.81087	0.29673	0.48177	-0.82453	3.335	3.523	3.426	Valid	Valid	282.2	-66.8	555.3	345.8	-60.9	554.5	509.1	263.5	545.3	263.1	0.8787	0.6584	0.8485	0.6589	0.9089	0.6578	Calibration	Fixation	217	62	1674	705	0.8720	0.6527		
36016676	75117309664	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1641924699					1684	706	1636	709	1733	703	0.33428	0.48074	-0.81065	0.29232	0.47909	-0.82766	3.332	3.519	3.424	Valid	Valid	282.2	-66.9	555.4	345.8	-60.6	554.3	511.2	262.5	541.6	260.2	0.8773	0.6534	0.8520	0.6562	0.9026	0.6506	Calibration	Fixation	217	62	1674	705	0.8720	0.6527		
36025009	75117317997	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1641933032					1680	706	1633	709	1727	702	0.33304	0.48122	-0.81087	0.28979	0.47927	-0.82845	3.338	3.512	3.425	Valid	Valid	282.2	-66.9	555.4	345.8	-60.6	554.2	510.3	262.7	539.7	260.1	0.8750	0.6535	0.8505	0.6568	0.8995	0.6502	Calibration	Fixation	217	62	1674	705	0.8720	0.6527		
36033343	75117326331	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1641941366					1677	706	1629	709	1724	702	0.33147	0.48124	-0.81150	0.28854	0.47952	-0.82874	3.333	3.515	3.426	Valid	Valid	282.2	-66.9	555.4	345.8	-60.5	554.2	509.1	262.5	538.8	260.2	0.8732	0.6533	0.8485	0.6562	0.8980	0.6504	Calibration	Fixation	217	62	1674	705	0.8720	0.6527		
36041678	75117334666	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1641949701					1688	712	1672	689	1703	734	0.35026	0.47027	-0.81004	0.27748	0.49398	-0.82401	3.351	3.492	3.431	Valid	Valid	282.2	-67.5	556.0	345.8	-60.1	553.7	522.6	255.3	532.2	271.8	0.8790	0.6589	0.8710	0.6383	0.8871	0.6795	Calibration	Saccade	25	423						
36050010	75117342998	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1641958034					1634	640	1577	642	1691	638	0.31512	0.45700	-0.83178	0.27863	0.45372	-0.84646	3.376	3.525	3.438	Valid	Valid	282.2	-67.4	555.8	345.8	-61.0	554.6	492.8	238.0	528.4	236.3	0.8510	0.5928	0.8213	0.5949	0.8806	0.5906	Calibration	Saccade	25	423						
36058344	75117351332	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1641966368					1609	624	1558	628	1660	619	0.30819	0.45187	-0.83716	0.26673	0.44675	-0.85397	3.372	3.504	3.440	Valid	Valid	282.3	-67.2	555.5	345.8	-60.6	554.0	486.7	232.7	518.8	229.3	0.8380	0.5774	0.8112	0.5816	0.8647	0.5732	Calibration	Saccade	25	423						
36066677	75117359665	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1641974701					1616	625	1574	632	1659	617	0.31481	0.45271	-0.83424	0.26616	0.44605	-0.85452	3.382	3.503	3.440	Valid	Valid	282.3	-67.4	555.6	345.8	-60.6	554.0	492.0	234.1	518.4	228.6	0.8419	0.5784	0.8199	0.5854	0.8639	0.5715	Calibration	Fixation	75	63	1614	619	0.8404	0.5736		
36075010	75117367998	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1641983034					1621	631	1579	633	1664	629	0.31648	0.45296	-0.83347	0.26760	0.45108	-0.85142	3.385	3.499	3.438	Valid	Valid	282.3	-67.6	555.8	345.8	-60.4	553.8	493.3	234.5	519.9	233.0	0.8443	0.5844	0.8222	0.5863	0.8664	0.5826	Calibration	Fixation	75	63	1614	619	0.8404	0.5736		
36083344	75117376332	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1641991368					1613	634	1560	637	1666	630	0.30854	0.45574	-0.83493	0.26847	0.45147	-0.85094	3.369	3.505	3.444	Valid	Valid	282.3	-67.3	555.6	345.8	-60.3	553.7	487.6	235.9	520.5	233.5	0.8401	0.5867	0.8127	0.5898	0.8675	0.5836	Calibration	Fixation	75	63	1614	619	0.8404	0.5736		
36091677	75117384665	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1641999701					1608	630	1541	639	1675	621	0.30018	0.45801	-0.83673	0.27311	0.44698	-0.85183	3.366	3.510	3.445	Valid	Valid	282.3	-67.1	555.3	345.8	-60.4	553.8	481.6	236.8	523.4	230.2	0.8375	0.5838	0.8026	0.5921	0.8723	0.5754	Calibration	Fixation	75	63	1614	619	0.8404	0.5736		
36100010	75117392998	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1642008034					1614	624	1551	636	1676	612	0.30481	0.45569	-0.83632	0.27416	0.44253	-0.85382	3.385	3.507	3.445	Valid	Valid	282.3	-67.2	555.4	345.8	-60.5	553.9	484.8	235.4	523.7	226.6	0.8404	0.5775	0.8079	0.5885	0.8728	0.5665	Calibration	Fixation	75	63	1614	619	0.8404	0.5736		
36108344	75117401332	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1642016368					1615	615	1551	625	1679	605	0.30529	0.45126	-0.83855	0.27573	0.43915	-0.85505	3.384	3.501	3.447	Valid	Valid	282.3	-67.3	555.5	345.9	-60.6	554.0	484.6	231.6	524.5	223.9	0.8409	0.5694	0.8076	0.5791	0.8742	0.5598	Calibration	Fixation	75	63	1614	619	0.8404	0.5736		
36116677	75117409665	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1642024701					1615	608	1549	622	1681	595	0.30512	0.44963	-0.83949	0.27738	0.43459	-0.85685	3.384	3.512	3.446	Valid	Valid	282.4	-67.2	555.4	345.9	-60.7	554.1	484.2	230.3	525.3	220.3	0.8412	0.5632	0.8070	0.5757	0.8755	0.5508	Calibration	Fixation	75	63	1614	619	0.8404	0.5736		
36125009	75117417997	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1642033034					1608	605	1548	621	1667	589	0.30455	0.44952	-0.83975	0.27151	0.43278	-0.85964	3.390	3.539	3.447	Valid	Valid	282.4	-67.1	555.3	346.0	-60.8	554.2	483.7	230.1	521.0	218.2	0.8373	0.5604	0.8062	0.5753	0.8683	0.5454	Calibration	Fixation	75	63	1614	619	0.8404	0.5736		
36133343	75117426331	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1642041368					1613	594	1548	612	1679	575	0.30535	0.44535	-0.84168	0.27737	0.42591	-0.86120	3.400	3.504	3.451	Valid	Valid	282.4	-67.1	555.3	346.0	-61.0	554.4	483.8	226.7	524.6	213.1	0.8403	0.5498	0.8064	0.5667	0.8743	0.5329	Calibration	Fixation	75	63	1614	619	0.8404	0.5736		
36141676	75117434664	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1642049701					836	981	1546	598	126	1365	0.30537	0.43935	-0.84482	-0.37064	0.66505	-0.64833	3.396	3.247	3.447	Valid	Valid	282.4	-67.3	555.4	345.7	-44.2	535.7	483.2	221.5	39.4	505.4	0.4355	0.9086	0.8053	0.5539			Calibration	Saccade	8	424						
36150009	75117442997	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1642058034					1614	584	1548	596	1680	573	0.30639	0.43819	-0.84505	0.27820	0.42460	-0.86158	3.385	3.522	3.444	Valid	Valid	282.4	-67.4	555.4	346.0	-60.7	554.1	483.8	220.7	524.9	212.3	0.8406	0.5412	0.8063	0.5516	0.8749	0.5308	Calibration	Unclassified	8	352						
36158343	75117451331	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1642066368					1742	1146	1548	598	1936	1694	0.30588	0.43943	-0.84460	0.28133	0.74800	-0.60112	3.380	3.440	3.441	Valid	Valid	282.4	-67.4	555.4	346.0	-61.0	553.1	483.6	221.6	604.9	627.2			0.8060	0.5540			Calibration	Saccade	8	425						
36166683	75117459671	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1642074708					1608	580	1538	586	1679	574	0.30252	0.43444	-0.84838	0.27758	0.42529	-0.86144	3.377	3.515	3.439	Valid	Valid	282.5	-67.4	555.4	346.1	-60.8	554.0	480.5	217.0	524.6	212.8	0.8376	0.5372	0.8009	0.5426	0.8743	0.5319	Calibration	Unclassified	8	353						
36175016	75117468004	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1642083041					1602	584	1531	590	1672	577	0.29941	0.43692	-0.84821	0.27464	0.42672	-0.86168	3.369	3.501	3.409	Valid	Valid	282.5	-67.5	555.4	346.1	-60.7	553.8	478.6	218.6	522.7	213.6	0.8344	0.5403	0.7976	0.5466	0.8711	0.5341	Calibration	Saccade	17	426						
36183350	75117476338	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1642091375					1731	1103	1523	605	1940	1600	0.29445	0.44416	-0.84618	0.29043	0.73050	-0.61808	3.377	3.428	3.424	Valid	Valid	282.6	-67.4	555.3	346.2	-61.4	553.5	475.8	224.1	606.3	592.7			0.7930	0.5602			Calibration	Saccade	17	426						
36191683	75117484671	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1642099708					1642	934	1508	606	1775	1261	0.28820	0.44537	-0.84769	0.26322	0.66611	-0.69787	3.359	3.414	3.393	Valid	Valid	282.6	-67.1	555.0	346.2	-60.7	552.9	471.3	224.5	554.8	467.1	0.8551	0.8645	0.7855	0.5612			Calibration	Unclassified	8	354						
36200016	75117493004	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1642108041					1574	601	1495	615	1653	587	0.28197	0.45001	-0.84734	0.26502	0.43285	-0.86163	3.352	3.479	3.390	Valid	Valid	282.7	-66.8	554.6	346.3	-60.5	553.6	467.2	227.8	516.5	217.6	0.8198	0.5567	0.7787	0.5694	0.8609	0.5440	Calibration	Saccade	50	427						
36208349	75117501337	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1642116375					1702	1101	1492	619	1913	1583	0.28028	0.45209	-0.84680	0.28334	0.72911	-0.62298	3.341	3.406	3.386	Valid	Valid	282.7	-66.7	554.5	346.2	-61.1	553.1	466.2	229.3	597.8	586.2			0.7771	0.5733			Calibration	Saccade	50	427						
36216682	75117509670	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1642124708					1571	604	1473	639	1670	569	0.27065	0.46193	-0.84461	0.27378	0.42336	-0.86361	3.335	3.477	3.406	Valid	Valid	282.8	-66.4	554.1	346.3	-60.5	553.5	460.3	236.6	521.8	210.9	0.8184	0.5594	0.7672	0.5916	0.8696	0.5272	Calibration	Saccade	50	427						
36225015	75117518003	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1642133041					1752	1250			1752	1250				0.25547	0.66488	-0.70191		3.432	3.477	Invalid	Valid				346.3	-60.3	552.4			547.4	463.0							Calibration	Saccade	50	427						
36233349	75117526337	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1642141375					1641	558			1641	558				0.26148	0.41969	-0.86919		3.534	3.514	Invalid	Valid				346.4	-60.4	553.4			512.9	206.8	0.8548	0.5171			0.8548	0.5171	Calibration	Saccade	50	427						
36241682	75117534670	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1642149708					1685	544			1685	544				0.28205	0.41090	-0.86695		3.523	3.514	Invalid	Valid				346.4	-60.9	554.1			526.7	201.7	0.8778	0.5042			0.8778	0.5042	Calibration	Saccade	50	427						
36250015	75117543003	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1642158041																			3.514	Invalid	Invalid																	Calibration	EyesNotFound	8	24						
36258349	75117551337	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1642166375					1704	538			1704	538				0.29064	0.40713	-0.86589		3.505	3.505	Invalid	Valid				346.5	-61.2	554.3			532.6	199.4	0.8877	0.4985			0.8877	0.4985	Calibration	Unclassified	17	355						
36266682	75117559670	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1642174708					1702	542			1702	542				0.28940	0.40882	-0.86551		3.482	3.482	Invalid	Valid				346.6	-61.0	554.1			531.8	200.7	0.8864	0.5018			0.8864	0.5018	Calibration	Unclassified	17	355						
36275015	75117568003	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1642183041					1685	514			1685	514				0.28358	0.39632	-0.87322		3.477	3.477	Invalid	Valid				346.6	-60.9	553.9			526.5	190.5	0.8775	0.4763			0.8775	0.4763	Calibration	Saccade	17	428						
36283348	75117576336	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1642191375					1600	1157			1600	1157				0.20430	0.64858	-0.73321		3.356	3.462	Invalid	Valid				346.6	-58.8	550.8			500.1	428.4							Calibration	Saccade	17	428						
36291681	75117584669	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1642199708					1643	1089			1643	1089				0.22598	0.62611	-0.74627		3.345	3.356	Invalid	Valid				346.6	-59.3	551.3			513.6	403.3							Calibration	Unclassified	8	356						
36300015	75117593003	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1642208042					1667	494			1667	494				0.27683	0.38735	-0.87939		3.462	3.356	Invalid	Valid				346.7	-60.8	553.8			521.0	183.1	0.8684	0.4578			0.8684	0.4578	Calibration	Saccade	33	429						
36308348	75117601336	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1642216375					1649	1110			1649	1110				0.22668	0.63217	-0.74093		3.337	3.462	Invalid	Valid				346.7	-59.1	551.0			515.3	411.1							Calibration	Saccade	33	429						
