TempID,10020912,RRI Analyzer Ver1.0.49,âêÕÉâÉCÉuÉâÉä Ver1.1.3
RRI
acc_mode,
Time,RRI,temperature,Acc_x,Acc_y,Acc_z,HR_Instant,Body Motion
2023/12/12 17:07:13.069,731,28.625,0.125,-0.96875,0.375,82,0.04629182
2023/12/12 17:07:13.818,754,28.625,0.09375,-0.96875,0.375,79,0.04301995
2023/12/12 17:07:14.632,819,28.625,0.125,-0.96875,0.375,73,0.04629182
2023/12/12 17:07:15.518,887,28.625,0.125,-1,0.34375,67,0.06479531
2023/12/12 17:07:16.474,957,28.625,0.125,-0.96875,0.34375,62,0.0355026
2023/12/12 17:07:17.457,984,28.625,0.125,-0.96875,0.34375,60,0.0355026
2023/12/12 17:07:18.337,882,28.625,0.125,-0.96875,0.375,68,0.04629182
2023/12/12 17:07:19.163,827,28.625,0.125,-0.96875,0.34375,72,0.0355026
2023/12/12 17:07:19.975,813,28.75,0.125,-0.96875,0.375,73,0.04629182
2023/12/12 17:07:20.809,830,28.75,0.125,-0.96875,0.34375,72,0.0355026
2023/12/12 17:07:21.648,836,28.75,0.125,-0.96875,0.34375,71,0.0355026
2023/12/12 17:07:22.496,845,28.75,0.125,-0.96875,0.34375,71,0.0355026
2023/12/12 17:07:23.345,851,28.75,0.125,-0.96875,0.34375,70,0.0355026
2023/12/12 17:07:24.209,866,28.6875,0.125,-0.96875,0.34375,69,0.0355026
2023/12/12 17:07:25.080,873,28.6875,0.125,-0.96875,0.34375,68,0.0355026
2023/12/12 17:07:25.884,805,28.6875,0.125,-0.96875,0.375,74,0.04629182
2023/12/12 17:07:26.670,787,28.6875,0.125,-0.96875,0.34375,76,0.0355026
2023/12/12 17:07:27.471,802,28.6875,0.125,-1,0.34375,74,0.06479531
2023/12/12 17:07:28.294,820,28.6875,0.09375,-0.96875,0.34375,73,0.03219654
2023/12/12 17:07:29.136,840,28.6875,0.125,-1,0.34375,71,0.06479531
2023/12/12 17:07:29.985,847,28.6875,0.125,-1,0.34375,70,0.06479531
2023/12/12 17:07:30.810,828,28.6875,0.125,-0.96875,0.34375,72,0.0355026
2023/12/12 17:07:31.579,771,28.6875,0.125,-0.96875,0.375,77,0.04629182
2023/12/12 17:07:32.352,775,28.75,0.125,-0.96875,0.375,77,0.04629182
2023/12/12 17:07:33.147,793,28.75,0.125,-1,0.34375,75,0.06479531
2023/12/12 17:07:33.953,804,28.75,0.09375,-1,0.34375,74,0.06158048
2023/12/12 17:07:34.768,813,28.75,0.125,-1,0.34375,73,0.06479531
2023/12/12 17:07:35.596,830,28.75,0.09375,-1,0.34375,72,0.06158048
