TempID,10020912,RRI Analyzer Ver1.0.49,âêÕÉâÉCÉuÉâÉä Ver1.1.3
RRI
acc_mode,
Time,RRI,temperature,Acc_x,Acc_y,Acc_z,HR_Instant,Body Motion
2023/12/12 15:49:32.204,655,32.125,0.09375,-0.96875,0.40625,91,0.05465856
2023/12/12 15:49:32.863,659,32.125,0.0625,-1,0.375,91,0.06982767
2023/12/12 15:49:33.529,668,32.125,0.0625,-1,0.375,89,0.06982767
2023/12/12 15:49:34.202,676,32.125,0.0625,-1,0.34375,88,0.0592782
2023/12/12 15:49:34.887,688,32.125,0.0625,-1,0.34375,87,0.0592782
2023/12/12 15:49:35.586,695,32.125,0.0625,-1,0.375,86,0.06982767
2023/12/12 15:49:36.280,691,32.125,0.0625,-1,0.34375,86,0.0592782
2023/12/12 15:49:36.961,678,32.0625,0.0625,-0.96875,0.375,88,0.04067661
2023/12/12 15:49:37.627,670,32.0625,0.0625,-0.96875,0.375,89,0.04067661
2023/12/12 15:49:38.315,691,32.0625,0.0625,-0.96875,0.375,86,0.04067661
2023/12/12 15:49:39.007,695,32.0625,0.0625,-1,0.34375,86,0.0592782
2023/12/12 15:49:39.707,692,32.0625,0.0625,-1,0.375,86,0.06982767
2023/12/12 15:49:40.401,687,32.0625,0.0625,-1,0.375,87,0.06982767
2023/12/12 15:49:41.105,697,32.125,0.0625,-1,0.34375,86,0.0592782
2023/12/12 15:49:41.804,706,32.125,0.0625,-0.96875,0.34375,84,0.02982857
2023/12/12 15:49:42.494,696,32.125,0.0625,-1,0.34375,86,0.0592782
2023/12/12 15:49:43.175,687,32.125,0.0625,-1,0.375,87,0.06982767
2023/12/12 15:49:43.853,677,32.125,0.0625,-1,0.34375,88,0.0592782
2023/12/12 15:49:44.531,678,32.125,0.0625,-1,0.34375,88,0.0592782
2023/12/12 15:49:45.232,701,32.1875,0.0625,-1,0.34375,85,0.0592782
2023/12/12 15:49:45.933,700,32.1875,0.0625,-1,0.34375,85,0.0592782
2023/12/12 15:49:46.621,687,32.1875,0.0625,-1,0.34375,87,0.0592782
2023/12/12 15:49:47.303,681,32.1875,0.0625,-1,0.34375,88,0.0592782
2023/12/12 15:49:47.984,681,32.1875,0.0625,-1,0.34375,88,0.0592782
2023/12/12 15:49:48.683,700,32.1875,0.0625,-1,0.34375,85,0.0592782
2023/12/12 15:49:49.384,702,32.125,0.0625,-1,0.34375,85,0.0592782
2023/12/12 15:49:50.083,700,32.125,0.0625,-1,0.375,85,0.06982767
2023/12/12 15:49:50.767,685,32.125,0.0625,-0.96875,0.375,87,0.04067661
2023/12/12 15:49:51.439,673,32.125,0.0625,-1,0.34375,89,0.0592782
2023/12/12 15:49:52.120,678,32.125,0.0625,-1,0.34375,88,0.0592782
2023/12/12 15:49:52.819,697,32.125,0.0625,-1,0.34375,86,0.0592782
2023/12/12 15:49:53.520,699,32.125,0.0625,-1,0.34375,85,0.0592782
2023/12/12 15:49:54.211,694,32.125,0.0625,-1,0.375,86,0.06982767
2023/12/12 15:49:54.888,680,32.125,0.0625,-1,0.375,88,0.06982767
2023/12/12 15:49:55.576,691,32.125,0.0625,-1,0.34375,86,0.0592782
2023/12/12 15:49:56.295,718,32.125,0.0625,-1,0.34375,83,0.0592782
2023/12/12 15:49:57.043,747,32.1875,0.0625,-1,0.34375,80,0.0592782
2023/12/12 15:49:57.784,740,32.1875,0.0625,-1,0.34375,81,0.0592782
